cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
3,7f585b3cd394,7f585b3d5620,2006,26793,0,0,0,0,0,1,0,0,2
2,7f585bac53ca,7f585bac54d0,814,5970,0,0,0,0,0,1,0,0,2
2,7f585b3edb8d,7f585b3edb33,4,40,0,0,0,0,1,0,0,0,0
2,7f585bac53c3,0,821,5963,0,0,0,0,0,0,0,0,0
2,7f585b3cd3aa,0,139,28660,0,0,0,0,0,0,0,0,0
2,7f585b3edbe3,7f585b3edb33,17,173,0,0,0,0,0,1,0,0,2
3,7f585bacc838,7f585b596410,67,246,0,0,0,0,1,0,0,0,0
7,7f585bacd022,7f585b55883a,14521,44686,0,0,0,0,0,0,0,0,0
2,7f585b3cc09b,0,0,17652,0,0,0,0,0,0,0,0,0
2,7f585b3cc092,0,0,17652,0,0,0,0,0,0,0,0,0
2,7f585bacc897,7f585bacc87c,47,892,4,6,0,0,0,62,0,0,136
7,7f585b3cd095,7f585b3cd609,7549,21439,0,0,0,0,0,0,0,0,0
2,7f585bacc8c0,0,18,295,0,0,0,0,0,0,0,0,0
7,7f585bac5484,7f585b572e9b,17,6767,0,0,0,0,0,0,0,0,0
1,7f585bacc8f7,7f585bacc8aa,19,294,0,0,0,0,0,56,0,0,112
2,7f585bacc8a8,7f585bacc8f0,24,289,0,0,0,0,0,1,0,0,2
1,7f585b3cc0a7,7f585b3cb9e0,1950,15702,0,0,0,0,0,1,0,0,2
7,7f585bacd117,7f585b5695af,15001,55425,0,0,0,0,0,0,0,0,0
7,7f585bacd19c,7f585b57afe2,424,6338,0,0,0,0,0,0,0,0,0
7,7f585bac5215,7f585b3aaecc,50,10976,0,0,0,0,0,0,0,0,0
7,7f585bac5e27,7f585bac5e51,0,276,0,0,0,0,0,0,0,0,0
7,7f585bac5f56,7f585b55b982,0,276,0,0,0,0,0,0,0,0,0
7,7f585b3edb33,7f585b3f0b90,290,2499,0,0,0,0,0,0,0,0,0
2,7f585baccf9b,7f585baccfa3,26640,32567,0,46,0,0,0,1,0,0,94
2,7f585b3ccf91,7f585b3cd08a,2,28986,0,0,0,0,0,1,0,0,2
2,7f585baccfd6,7f585bacd028,268,2811,0,1,0,0,0,1,0,0,4
2,7f585baccfcd,0,531,2548,0,0,0,0,0,0,0,0,0
7,7f585b3edb80,7f585b3f072b,5,73,0,0,0,0,0,0,0,0,0
7,7f585b3cd3c7,7f585b3d26bb,3924,24875,0,0,2272,8081,0,0,0,0,16162
2,7f585baccffa,0,538,2541,0,0,0,0,0,0,0,0,0
2,7f585baccfb8,0,280,2799,0,0,0,0,0,1,0,0,2
2,7f585baccfa1,7f585bacd015,21525,34603,0,0,0,0,0,1,0,0,2
4,7f585b3cd3e1,7f585b3cd5f0,8208,20592,0,0,3,13,0,1,0,0,28
7,7f585bac645b,7f585b3f0acd,1410,6673,0,0,0,0,0,0,0,0,0
2,7f585bac643a,0,2003,6080,0,0,0,0,0,0,0,0,0
2,7f585bac6427,7f585bac6433,2003,6080,0,0,0,0,0,1,0,0,2
2,7f585bac6378,0,1636,6447,0,0,0,0,0,0,0,0,0
2,7f585bac639c,7f585bac6419,1905,6178,0,0,0,0,0,1,0,0,2
2,7f585bac6396,0,2305,5778,0,0,0,0,0,2,0,0,4
2,7f585bac6382,0,2304,5779,0,0,0,0,0,0,0,0,0
7,7f585bac095e,7f585b567d19,41,5951,0,0,0,0,0,0,0,0,0
7,7f585b3c091e,7f585b39e831,1,1831,0,0,0,0,0,0,0,0,0
2,7f585bac198f,7f585bac1a42,0,180,0,0,0,0,0,1,0,0,2
7,7f585bac05eb,7f585b55e88f,258,1981,0,0,0,0,0,0,0,0,0
7,7f585bac0615,7f585b56ff0d,17,619,0,0,0,0,0,0,0,0,0
3,7f585b3c9e48,7f585bab9440,0,313,0,0,0,0,0,1,0,0,2
2,7f585b3c9e22,0,0,313,0,0,0,0,0,0,0,0,0
2,7f585b3c9e65,0,1,312,0,0,0,0,0,0,0,0,0
2,7f585b3c9e9e,7f585b3c9eb7,4,935,0,0,0,0,0,1,0,0,2
1,7f585b3c9e89,7f585b3c9ec3,1,312,0,0,0,0,0,1,0,0,2
2,7f585b3c9ec1,7f585b3c9ed8,3,936,1,1,0,0,0,1,0,0,4
2,7f585b3c9ec6,7f585b3c9e90,4,935,0,0,0,0,0,1,0,0,2
7,7f585bac06be,7f585bac0784,950,928,0,0,0,0,0,0,0,0,0
2,7f585b3c9ea9,0,3,623,0,0,0,0,0,0,0,0,0
2,7f585b3c9eed,0,1,312,0,0,0,0,0,1,0,0,2
2,7f585b3c1ea6,0,1,179,0,0,0,0,0,0,0,0,0
7,7f585bac071f,7f585bac0784,6863,1079,0,0,0,0,0,0,0,0,0
2,7f585b3c1b49,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b3c1b4d,7f585b3c1b80,0,1832,0,0,0,0,0,1,0,0,2
3,7f585b3c9f3b,7f585b385820,960,4414,0,0,0,0,0,1,0,0,2
3,7f585b3c9f2e,7f585b385820,960,4414,0,0,0,0,0,1,0,0,2
3,7f585b3c9f6d,7f585b385820,1861,3495,0,0,0,0,0,1,0,0,2
7,7f585b3e0720,7f585b391c89,246,5110,0,0,0,0,0,0,0,0,0
3,7f585b3c9f26,7f585b996dc0,955,4419,0,0,0,0,0,1,0,0,2
2,7f585bac1797,7f585bac17d0,0,180,0,0,0,0,0,1,0,0,2
2,7f585b3c9f8a,0,160,5196,0,0,0,0,0,0,0,0,0
2,7f585bac1bc9,0,0,180,0,0,0,0,0,0,0,0,0
2,7f585b3c9fce,7f585b3c9ff0,231,5125,0,0,0,0,0,1,0,0,2
7,7f585bac078c,7f585b92fdbb,2590,3871,0,0,0,0,0,0,0,0,0
3,7f585bac1bc1,7f585bac1950,0,180,0,0,0,0,0,1,0,0,2
2,7f585b3c9fc7,0,20,5336,0,0,0,0,0,0,0,0,0
3,7f585b3c9fff,7f585b996e60,1635,3721,0,0,0,0,0,1,0,0,2
3,7f585b3c9ff7,7f585b9972a0,472,4884,0,0,0,0,0,1,0,0,2
2,7f585b3c9fb5,0,245,5111,0,0,0,0,0,0,0,0,0
2,7f585b3c9fe1,0,445,4911,0,0,0,0,0,0,0,0,0
7,7f585bac07a1,7f585b55a3a0,116,2828,0,0,0,0,0,0,0,0,0
3,7f585b3c9fa6,7f585b385820,1861,3495,0,0,0,0,0,494,0,0,988
2,7f585b3c9fa4,0,160,5196,0,0,0,0,0,0,0,0,0
2,7f585b3c08f7,7f585b3c0910,1,1831,0,0,0,0,0,75,0,0,150
2,7f585b3c08e5,0,1,1831,0,0,0,0,0,0,0,0,0
2,7f585bac0951,7f585bac095e,110,3812,0,5,0,0,0,1,0,0,12
2,7f585bac0942,7f585bac095e,186,1884,0,0,0,0,0,1,0,0,2
2,7f585bac0939,7f585bac0944,97,5895,0,391,0,0,0,1,0,0,784
2,7f585bac05de,0,480,1759,0,0,0,0,0,0,0,0,0
2,7f585bac05d7,7f585bac0610,487,2388,0,17,0,0,0,1,0,0,36
2,7f585bac05fe,7f585bac05eb,863,1376,0,0,0,0,0,1,0,0,2
2,7f585bac05f4,0,461,1778,0,0,0,0,0,0,0,0,0
2,7f585bac05e9,7f585bac05f0,461,1778,0,0,0,0,0,1,0,0,2
2,7f585bac05e3,0,480,1759,0,0,0,0,0,0,0,0,0
2,7f585bac065a,0,1,17,0,0,0,0,0,0,0,0,0
2,7f585bac065f,7f585bac0711,0,18,0,0,0,0,0,1,0,0,2
7,7f585bac1a4d,7f585bac1bc6,0,180,0,0,0,0,0,0,0,0,0
2,7f585bac064c,7f585bac0700,7557,2263,0,1,0,0,0,1,0,0,4
2,7f585bac0640,0,8081,1739,0,0,0,0,0,0,0,0,0
2,7f585bac0627,0,8036,1784,0,0,0,0,0,1,0,0,2
2,7f585b3e0694,7f585b3e0710,148,5208,0,0,0,0,0,1,0,0,2
7,7f585b3c9ef4,7f585b3bf891,2,311,0,0,0,0,0,0,0,0,0
7,7f585b3c1ea8,7f585b398ea2,1,179,0,0,0,0,0,0,0,0,0
2,7f585b3e0713,0,148,5208,0,0,0,0,0,0,0,0,0
7,7f585b3c9f48,7f585b391c20,954,4420,0,0,0,0,0,0,0,0,0
2,7f585bac0708,7f585bac06be,7537,2265,1,6,0,0,0,1,0,0,14
2,7f585bac070f,7f585bac06be,6824,2039,0,9,0,0,0,34,0,0,86
3,7f585bac077f,7f585bac0620,2648,693,0,0,0,0,0,1,0,0,2
2,7f585bac0777,7f585bac0779,4762,1699,80,138,0,0,0,1,0,0,278
3,7f585bac0767,7f585bac0620,5358,1103,0,0,0,0,0,1,0,0,2
2,7f585bac0799,0,104,2840,0,0,0,0,0,0,0,0,0
2,7f585bac079f,7f585bac07a8,130,2814,0,1,0,0,0,1,0,0,4
7,7f585bac1bd2,7f585b392a59,0,180,0,0,0,0,0,0,0,0,0
7,7f585b3c1b90,7f585b39e9de,0,1832,0,0,0,0,0,0,0,0,0
7,7f585bac17d5,7f585b392b0a,0,180,0,0,0,0,0,0,0,0,0
2,7f585bac07bb,7f585bac07a1,68,1040,0,0,0,0,0,1,0,0,2
7,7f585b3c9fe9,7f585b391c7c,1859,3497,0,0,0,0,0,0,0,0,0
2,7f585bac07af,0,52,1056,0,0,0,0,0,0,0,0,0
2,7f585b3cbc12,7f585b3cbba7,1,49,0,0,0,0,1,0,0,0,0
2,7f585b3cb857,0,17091,51889,0,0,0,0,0,4,0,0,8
2,7f585b3cb817,7f585b3cb965,0,180,0,0,0,0,0,1,0,0,2
2,7f585b3cb86f,7f585b3cb850,2680,16907,0,0,0,0,0,1,0,0,2
4,7f585baca863,7f585b3a81f0,1,17,0,0,0,0,0,1,0,0,2
2,7f585b3cb8d8,7f585b3cb8e0,2640,12277,0,0,0,0,0,1,0,0,2
2,7f585b3cb8f6,0,146,4214,0,0,0,0,0,1,0,0,2
2,7f585b3cb8e8,7f585b3cb951,1879,13038,0,6,0,0,0,1,0,0,14
2,7f585b3cb959,7f585b3cb810,1100,9457,0,0,0,0,0,1,0,0,2
2,7f585bac3d18,0,594,846,0,0,0,0,0,0,0,0,0
3,7f585b3cb951,7f585b37c880,51,10506,0,0,0,0,0,1,0,0,2
2,7f585bac3d0b,0,591,849,0,0,0,0,0,0,0,0,0
2,7f585b3cb902,7f585b3cb970,1152,3208,0,0,0,0,0,1,0,0,2
1,7f585b3cb97b,7f585b3cb850,1382,2978,0,0,0,0,0,1,0,0,2
2,7f585b3cb972,0,272,4088,0,0,0,0,0,0,0,0,0
7,7f585b3ca129,7f585b390db7,34,1359,0,0,0,0,0,0,0,0,0
1,7f585b3cb969,7f585b3cb850,2442,8115,0,0,0,0,13,120,0,0,240
2,7f585b3cb963,0,1100,9277,0,0,0,0,0,0,0,0,0
7,7f585b3c29ff,7f585b3d5235,19,3645,0,0,0,0,0,0,0,0,0
2,7f585b3cb9f6,7f585b3cba01,8273,60527,0,0,0,0,0,1,0,0,2
2,7f585b3cb9e9,0,22930,45870,0,0,0,0,0,0,0,0,0
2,7f585b3cb9ee,0,22930,45870,0,0,0,0,0,3,0,0,6
4,7f585bac265a,7f585bac2660,851,13654,0,0,2,16,0,1,0,0,34
2,7f585b3cba12,7f585b3cba2a,8430,60370,3,19,0,0,0,1,0,0,40
2,7f585b3cba08,0,8273,60527,0,0,0,0,0,0,0,0,0
2,7f585b3cba03,0,8273,60527,0,0,0,0,0,0,0,0,0
7,7f585b3c2a41,7f585b3d5ae3,0,3664,0,0,0,0,0,0,0,0,0
7,7f585bac266d,7f585b558797,370,8502,0,0,0,0,0,0,0,0,0
7,7f585bac2662,7f585b558797,162,5471,0,0,0,0,0,0,0,0,0
2,7f585b3cbad1,0,6287,10517,0,0,0,0,0,1,0,0,2
2,7f585b3cbad5,0,11244,5560,0,0,0,0,0,0,0,0,0
2,7f585b3cbacd,7f585b3cbaf0,12745,16243,1,3,0,0,0,1,0,0,8
2,7f585b3cbaf8,7f585b3cbb40,6274,5910,0,1,0,0,0,1,0,0,4
2,7f585b3cbaf6,0,6458,5726,0,0,0,0,0,0,0,0,0
7,7f585baca313,7f585b39ea4a,4,1828,0,0,0,6,0,0,0,0,12
2,7f585b3cbb42,7f585b3cbad7,8672,3512,0,0,0,0,0,1,0,0,2
5,7f585bac2b37,7f585b93f140,0,1832,0,0,0,0,0,1,0,0,2
3,7f585b3cb7df,7f585b373870,17392,51589,0,0,0,0,0,1,0,0,2
2,7f585b3cbb9d,7f585b3cbbc0,5,1751,0,2,0,0,0,1,0,0,6
2,7f585b3cbbc8,7f585b3cbc10,0,50,0,0,0,0,0,3,0,0,6
2,7f585b3cbbc6,0,0,50,0,0,0,0,0,0,0,0,0
2,7f585b3cb7c5,0,16856,52125,0,0,0,0,0,1,0,0,2
1,7f585b3cbff7,7f585b3cb9e0,35,1408,0,0,0,0,0,1,0,0,2
2,7f585b3cb7f4,7f585b3cb850,21760,47220,7,40,0,0,1,0,0,0,80
2,7f585b3cbbf4,0,0,1706,0,0,0,0,0,0,0,0,0
2,7f585b3cbfeb,0,11,1432,0,0,0,0,0,0,0,0,0
2,7f585b3cbfe2,0,11,1432,0,0,0,0,0,0,0,0,0
2,7f585b3cbba1,7f585b3cbbf0,0,1706,0,0,0,0,0,357,0,0,714
2,7f585baca852,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b3ca057,0,1,1392,0,0,0,0,0,0,0,0,0
4,7f585b3cbc08,7f585b3cbba7,0,1706,0,0,0,0,0,1,0,0,2
2,7f585baca84c,0,0,18,0,0,0,0,0,0,0,0,0
4,7f585b3cb807,7f585b3cb850,10304,53432,0,0,1418,1674,0,1,0,0,3350
1,7f585b3ca007,7f585b3c9fd0,445,4911,0,0,0,0,0,99,0,0,198
3,7f585b3ca07d,7f585bab9440,0,1393,0,0,0,0,0,1,0,0,2
2,7f585baca82f,7f585baca845,0,18,0,0,0,0,0,1,0,0,2
7,7f585b3cb861,7f585b3d3519,10840,58140,0,0,2,6,0,0,0,0,12
2,7f585b3ca0d9,0,36,1357,0,0,0,0,0,0,0,0,0
2,7f585b3ca0ce,0,36,1357,0,0,0,0,0,0,0,0,0
1,7f585b3ca0bd,7f585b3ca0f3,25,1368,0,0,0,0,0,79,0,0,158
2,7f585b3ca0f1,7f585b3ca108,33,1360,0,0,0,0,0,1,0,0,2
2,7f585b3ca0f6,7f585b3ca0c0,33,1360,0,0,0,0,0,19,0,0,38
2,7f585b3ca0a0,0,33,1360,0,0,0,0,0,0,0,0,0
7,7f585bac3d1a,7f585b392ac8,16,1424,0,0,0,0,0,0,0,0,0
2,7f585b3ca11d,0,33,1360,0,0,0,0,0,0,0,0,0
1,7f585b3ca174,7f585b3c9df0,15,298,0,0,0,0,0,1,0,0,2
2,7f585b3c29f4,0,19,3645,0,0,0,0,0,0,0,0,0
2,7f585b3c29ee,0,19,3645,0,0,0,0,0,0,0,0,0
2,7f585b3c2a17,0,0,3664,0,0,0,0,0,0,0,0,0
2,7f585bac264a,0,1233,13272,0,0,0,0,0,0,0,0,0
7,7f585b3cba31,7f585b3cd621,5139,63661,0,0,0,0,0,0,0,0,0
2,7f585b3c2a34,0,0,3664,0,0,0,0,0,1,0,0,2
2,7f585b3c2a2d,0,0,3664,0,0,0,0,0,0,0,0,0
7,7f585b3cbade,7f585b3cd611,5048,23940,0,0,0,0,0,0,0,0,0
2,7f585baca2ce,0,7,1825,0,0,0,0,0,0,0,0,0
3,7f585baca2f8,7f585bab8190,10,1822,0,0,0,0,0,1,0,0,2
3,7f585baca2b3,7f585babaa50,1,1831,0,0,0,0,0,1,0,0,2
2,7f585baca2f3,7f585baca2e0,7,2005,0,11,0,0,0,4,0,0,30
1,7f585bac2b4e,7f585babfb00,0,1832,0,0,0,0,0,1,0,0,2
2,7f585bac2b46,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585bac2b31,0,0,1832,0,0,0,0,0,0,0,0,0
7,7f585b3cbbae,7f585b3dab18,6,1750,0,0,0,0,0,0,0,0,0
2,7f585babd81b,0,33,1799,0,0,0,0,0,1,0,0,2
2,7f585babd811,0,34,1798,0,0,0,0,0,1,0,0,2
2,7f585babdc50,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585babd854,7f585babd9e0,37,1795,0,0,0,0,0,1,0,0,2
2,7f585babd84b,0,37,1795,0,0,0,0,0,0,0,0,0
2,7f585babdc48,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585babdc0d,7f585babdc27,10061,16780,0,1,0,0,0,1,0,0,4
1,7f585b395003,7f585b394ec4,7,1825,0,0,0,0,0,1,0,0,2
2,7f585babd838,0,36,1796,0,0,0,0,0,1,0,0,2
2,7f585b395c76,7f585b395f28,421,9098,1,4,0,0,0,1,0,0,10
2,7f585babdc34,7f585babdce0,12843,13998,0,1,0,0,0,1,0,0,4
2,7f585b395c6d,0,548,8971,0,0,0,0,0,2,0,0,4
2,7f585babdc61,0,0,18,0,0,0,0,0,18,0,0,36
2,7f585b395cdc,0,325,4045,0,0,0,0,0,0,0,0,0
7,7f585babc8d3,7f585b393838,4,176,0,0,0,0,0,0,0,0,0
2,7f585b395c96,0,446,8461,0,0,0,0,0,0,0,0,0
1,7f585babdcd4,7f585babdd65,1,17,0,0,0,0,1,0,0,0,0
2,7f585babd88a,0,18,1814,0,0,0,0,0,0,0,0,0
2,7f585b395cbc,7f585b395f3f,632,8887,4,7,0,0,0,1,0,0,16
2,7f585b395cb2,0,838,8681,0,0,0,0,0,0,0,0,0
2,7f585b395cf7,7f585b395f90,41,9478,0,0,0,0,0,51,0,0,102
2,7f585babdce9,7f585babde30,1956,24867,0,1,0,0,0,1,0,0,4
3,7f585babdca3,7f585bab9440,1,17,0,0,0,0,1,0,0,0,0
2,7f585b395d57,7f585b395d30,0,3230,0,0,0,0,0,274,0,0,548
2,7f585b395d48,7f585b395d50,1291,8228,0,3,0,0,0,1,0,0,8
2,7f585b395d4e,7f585b395d69,1475,4814,0,0,0,0,0,181,0,0,362
2,7f585b395d7b,7f585b395d87,810,8405,1,0,0,0,0,1,0,0,2
2,7f585b395d38,7f585b395d69,6,3224,0,0,0,0,0,1,0,0,2
2,7f585babdd76,0,10767,11263,0,0,0,0,0,0,0,0,0
2,7f585b395d75,7f585b395d7d,1460,8059,0,0,0,0,0,1,0,0,2
1,7f585b395d2c,7f585b395d3d,1097,8422,0,0,0,0,0,1,0,0,2
2,7f585b395d64,7f585b395d87,1,303,0,0,0,0,1,0,0,0,0
2,7f585babddd9,7f585babdde9,13967,12874,0,15,0,0,0,1,0,0,32
2,7f585b395dd7,7f585b395fab,647,8872,1,0,0,0,0,1,0,0,2
2,7f585b39558a,7f585b395252,0,1832,0,0,0,0,0,1,0,0,2
2,7f585b395dc1,0,1039,8480,0,0,0,0,0,0,0,0,0
2,7f585b395d85,7f585b395d60,0,304,0,0,0,0,0,1,0,0,2
1,7f585babd9fa,7f585babd869,20,1812,0,0,0,0,0,1,0,0,2
2,7f585babddbf,0,14012,12829,0,0,0,0,0,0,0,0,0
2,7f585b3951fd,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b3951f3,0,0,1832,0,0,0,0,0,1,0,0,2
2,7f585babddb0,0,13861,12980,0,0,0,0,0,2,0,0,4
3,7f585babd9e3,7f585babce00,24,1808,0,0,0,0,0,1,0,0,2
2,7f585b395da1,0,812,8707,0,0,0,0,0,0,0,0,0
2,7f585b39525c,0,0,1832,0,0,0,0,0,0,0,0,0
7,7f585babce53,7f585babd9e8,20,1812,0,0,0,0,0,0,0,0,0
2,7f585b395210,7f585b39522c,0,1832,0,0,0,0,0,1,0,0,2
3,7f585b395255,7f585b38e540,0,1832,0,0,0,0,0,1,0,0,2
2,7f585babde0f,0,5409,21432,0,0,0,0,0,0,0,0,0
2,7f585b39524c,7f585b395582,0,1832,0,0,0,0,0,1,0,0,2
2,7f585b395207,0,0,1832,0,0,0,0,0,0,0,0,0
3,7f585b39527e,7f585b5a0be0,0,1832,0,0,0,0,0,1,0,0,2
3,7f585babde33,7f585bab9440,922,25901,0,0,0,0,0,1,0,0,2
2,7f585b395231,0,0,1832,0,0,0,0,0,0,0,0,0
3,7f585b395271,7f585bac2b20,0,1832,0,0,0,0,0,1,0,0,2
1,7f585babde76,7f585babdd65,10766,11246,0,0,0,0,0,1,0,0,2
4,7f585babce35,7f585babce4e,18,1814,0,0,0,0,0,1,0,0,2
5,7f585b394e69,7f585b5dfda0,0,1832,0,0,0,0,0,1,0,0,2
2,7f585babde68,7f585babdda9,10502,16321,31,18,0,0,0,1,0,0,38
2,7f585b395268,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585babd2d3,0,17,535,0,0,0,0,0,0,0,0,0
2,7f585b395e90,7f585b395eaf,1,641,0,1,0,0,0,1,0,0,4
2,7f585babda96,7f585babdab0,967,5347,0,0,0,0,0,1,0,0,2
7,7f585b394ed5,7f585b39e925,5,1827,0,0,0,1,0,0,0,0,2
2,7f585b39528e,7f585b3952a4,0,1832,0,0,0,0,0,1,0,0,2
2,7f585babd2c3,0,17,535,0,0,0,0,0,0,0,0,0
2,7f585b395ec7,7f585b3961d0,270,372,0,2,0,0,0,2,0,0,8
2,7f585babdaf8,0,492,5822,0,0,0,0,0,0,0,0,0
2,7f585b395ebf,0,1,641,0,0,0,0,0,0,0,0,0
1,7f585b3952b7,7f585b394f98,6,1826,0,0,0,0,0,60,0,0,120
3,7f585babdab5,7f585b596410,905,5409,0,0,0,0,0,1,0,0,2
2,7f585b395eb4,0,0,642,0,0,0,0,0,0,0,0,0
2,7f585b395ee9,0,2955,6564,0,0,0,0,0,0,0,0,0
4,7f585b394ea8,7f585b3951e5,0,1832,0,0,0,0,0,1,0,0,2
3,7f585b3952af,7f585babda70,0,1832,0,0,0,0,0,1,0,0,2
2,7f585babdee2,7f585babdefc,27,1471,0,1,0,0,0,1,0,0,4
3,7f585b395ea2,7f585b3aaad0,0,304,0,0,0,0,0,1,0,0,2
2,7f585babd2a7,0,17,535,0,0,0,0,0,0,0,0,0
2,7f585babdae7,0,493,5821,0,0,0,0,0,1,0,0,2
3,7f585babdf14,7f585bab9440,11,1487,0,0,0,0,0,1,0,0,2
2,7f585babdf0c,0,0,1498,0,0,0,0,0,0,0,0,0
2,7f585babdf4c,0,100,1398,0,0,0,0,0,0,0,0,0
2,7f585babdb02,0,85,6229,0,0,0,0,0,0,0,0,0
2,7f585b395f47,7f585b398843,308,4841,0,0,0,0,0,1,0,0,2
2,7f585babdf3e,0,100,1398,0,0,0,0,0,0,0,0,0
2,7f585babdb3c,7f585babdb80,478,4004,0,0,0,0,0,1,0,0,2
2,7f585babdb32,7f585babdba0,93,6221,11,21,0,0,0,1,0,0,44
1,7f585b395f30,7f585b395ca4,0,612,0,0,0,0,0,1,0,0,2
2,7f585babdf77,0,100,1398,0,0,0,0,0,0,0,0,0
2,7f585babdb34,0,53,4429,0,0,0,0,0,0,0,0,0
2,7f585babdb2d,0,85,6229,0,0,0,0,0,0,0,0,0
2,7f585babdf25,7f585babe040,87,1411,1,0,0,0,0,31,0,0,62
2,7f585babdf9b,0,75,1423,0,0,0,0,0,0,0,0,0
3,7f585b395f9e,7f585b38d8e0,3902,5617,0,0,0,0,0,1,0,0,2
3,7f585b395f93,7f585b38d8e0,1127,8392,0,0,0,0,0,1,0,0,2
2,7f585babdbd3,7f585babdb8f,716,3766,0,0,0,0,0,1,0,0,2
2,7f585babdb92,7f585babdb74,913,3569,0,0,0,0,0,1,0,0,2
2,7f585b395fc9,0,1129,8390,0,0,0,0,0,0,0,0,0
2,7f585babdb88,7f585babdbc0,341,4141,0,0,0,0,0,1,0,0,2
2,7f585babdbcd,0,341,4141,0,0,0,0,0,0,0,0,0
2,7f585babdfc3,0,35,1283,0,0,0,0,0,0,0,0,0
2,7f585babdb83,0,478,4004,0,0,0,0,0,0,0,0,0
2,7f585babdbc3,0,341,4141,0,0,0,0,0,0,0,0,0
2,7f585babdf86,0,75,1423,0,0,0,0,0,0,0,0,0
2,7f585babdfb0,7f585babe090,46,1452,0,1,0,0,0,1,0,0,4
3,7f585b395ff0,7f585b93ee60,932,8587,0,0,0,0,0,1,0,0,2
1,7f585babdbb7,7f585babdb74,18,1814,0,0,0,0,0,1,0,0,2
2,7f585b395fb5,0,647,8872,0,0,0,0,0,0,0,0,0
2,7f585babdff4,7f585babe09c,0,1318,0,0,0,0,0,63,0,0,126
3,7f585babdbad,7f585babd7e0,35,1797,0,0,0,0,0,1,0,0,2
2,7f585babdba3,0,36,1796,0,0,0,0,0,1,0,0,2
2,7f585babdfe0,0,35,1283,0,0,0,0,0,0,0,0,0
1,7f585b395fa6,7f585b395cfd,2032,7487,0,0,0,0,0,90,0,0,180
5,7f585babd82b,7f585b392130,36,1796,0,0,0,0,0,1,0,0,2
7,7f585babd895,7f585babdbb2,19,1813,0,0,0,0,0,0,0,0,0
3,7f585babc8a6,7f585b596410,0,180,0,0,0,0,0,1,0,0,2
2,7f585b394dfc,7f585b394e2b,0,1832,0,0,0,0,0,1,0,0,2
5,7f585b395db3,7f585b5dfdb0,1156,8363,0,0,0,0,0,1,0,0,2
2,7f585babce1a,0,24,1808,0,0,0,0,0,0,0,0,0
2,7f585b394e4b,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b394e79,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b394e34,7f585b394e41,0,1832,0,0,0,0,0,1,0,0,2
2,7f585babce29,0,24,1808,0,0,0,0,0,0,0,0,0
7,7f585babde2e,7f585b3966fa,4322,22519,0,0,4,16,0,0,0,0,32
2,7f585babce20,0,24,1808,0,0,0,0,0,1,0,0,2
2,7f585b394e94,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b394e82,7f585b394e8e,0,1832,0,0,0,0,0,108,0,0,216
4,7f585babd2ea,7f585babd3cc,17,535,0,0,0,0,0,1,0,0,2
7,7f585b395f00,7f585b399037,37,9482,0,0,4,5560,0,0,0,0,11120
7,7f585babdb7e,7f585b4408b0,40,6274,0,0,0,3,0,0,0,0,6
7,7f585babd3d8,7f585bac5ea7,0,552,0,0,0,0,0,0,0,0,0
2,7f585b394f9f,0,6,1826,0,0,0,0,0,0,0,0,0
2,7f585b394fc2,7f585b394fe0,4,1828,0,0,0,0,0,1,0,0,2
3,7f585b394ffe,7f585babf710,1263,569,0,0,0,0,0,1,0,0,2
2,7f585b394fbd,0,6,1826,0,0,0,0,0,0,0,0,0
2,7f585b394fb1,0,6,1826,0,0,0,0,0,0,0,0,0
2,7f585b394fe3,7f585b394ff8,4,1828,0,0,0,0,0,1,0,0,2
2,7f585b3bf41e,0,12,301,0,0,0,0,0,0,0,0,0
2,7f585b3bf411,0,12,301,0,0,0,0,0,0,0,0,0
4,7f585b396017,7f585b396779,388,9131,0,0,205,2996,0,1,0,0,5994
2,7f585b3bf816,7f585b3bf840,0,313,0,2,0,0,0,1,0,0,6
3,7f585b3bf80b,7f585b930060,1,312,0,0,0,0,0,1,0,0,2
2,7f585b3bf848,7f585b3bf880,0,312,0,1,0,0,0,1,0,0,4
2,7f585b3bf44e,7f585b3bf8b0,9,304,0,0,0,0,0,1,0,0,2
2,7f585b3bf843,7f585b3bf880,0,313,0,2,0,0,0,1,0,0,6
2,7f585b3bf440,0,76,237,0,0,0,0,0,0,0,0,0
3,7f585b3bf405,7f585bacc820,7,306,0,0,0,0,0,1,0,0,2
7,7f585babe038,7f585b39392c,44,1454,0,0,0,2,0,0,0,0,4
2,7f585b3bf434,0,12,301,0,0,0,0,0,0,0,0,0
